transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,payment_method,discount_applied,transaction_status,review_text
TX_0000006868,CUST0834,2025-09-24,QR-609,36,334000,E-wallet,27.0,Completed,
TX_0000003588,CUST0431,2024-12-05,GA-870,36,274000,Debit Card,48.0,Completed,
TX_0000003960,CUST0474,2025-09-04,DV-751,35,205000,Debit Card,44.0,Completed,
TX_0000000039,CUST0005,2025-08-27,QU-632,3,399000,Debit Card,8.0,Completed,"Product meets expectations, will buy again"
TX_0000004460,CUST0540,2024-10-17,GM-709,36,461000,Bank Transfer,26.0,Completed,
TX_0000004279,CUST0517,2024-12-17,XN-040,22,166000,Credit Card,28.0,Completed,"Standard quality, reasonable price"
TX_0000002984,CUST0365,2025-09-13,KX-723,38,368000,Credit Card,16.0,Completed,
TX_0000005291,CUST0641,2025-06-14,VA-697,31,221000,Cash,34.0,Completed,A bit disappointing for this price
TX_0000008184,CUST0997,2025-01-05,OH-268,20,230000,Cash,46.0,Completed,
TX_0000005218,CUST0629,2024-10-07,FY-875,32,487000,Credit Card,0.0,Completed,Product doesn't match picture
TX_0000008074,CUST0983,2025-03-21,EX-911,20,349000,Cash,33.0,Completed,"Good quality, competitive price"
TX_0000002668,CUST0324,2025-03-21,KQ-775,25,225000,Bank Transfer,23.0,Completed,
TX_0000003224,CUST0391,2025-03-09,DU-855,29,429000,Cash,19.0,Completed,"100% original item, recommended"
TX_0000001183,CUST0146,2024-12-15,PF-242,22,459000,Cash,28.0,Completed,
TX_0000007756,CUST0943,2024-10-12,GA-599,18,398000,Bank Transfer,14.0,Completed,"Seller communicative, item is good"
TX_0000000615,CUST0075,2024-10-19,FP-060,22,449000,Debit Card,40.0,Refunded,
TX_0000008048,CUST0980,2024-12-04,RD-316,23,1500,E-wallet,5.0,Completed,"Good product, meets expectations"
TX_0000001467,CUST0185,2024-12-03,IL-754,27,256000,Debit Card,,Completed,
TX_0000004498,CUST0543,2025-02-14,CS-587,3,377000,Bank Transfer,1.0,Completed,
TX_0000003043,CUST0371,2024-10-15,SA-789,14,90000,E-wallet,8.0,Completed,
TX_0000000935,CUST0118,2025-09-04,CC-644,29,482000,Cash,18.0,Completed,"Good quality, competitive price"
TX_0000002420,CUST0297,2024-11-28,LT-087,33,179000,Credit Card,18.0,Completed,
TX_0000005086,CUST0614,2024-07-17,VQ-699,35,458000,Debit Card,15.0,Completed,"Poor product, requesting refund"
TX_0000007402,CUST0897,2024-12-16,GY-861,17,439000,E-wallet,12.0,Completed,"Amazing product, highly recommended"
TX_0000006647,CUST0803,2025-09-20,HR-416,32,356000,Debit Card,26.0,Cancelled,
TX_0000004823,CUST0581,2025-08-29,RI-977,25,214000,E-wallet,9.0,Completed,"Product meets expectations, great"
TX_0000000827,CUST0104,2025-09-20,PK-774,21,458000,Credit Card,5.0,Completed,
TX_0000001522,CUST0191,2025-09-13,WV-743,39,158000,Debit Card,41.0,Completed,
TX_0000002931,CUST0360,2025-09-18,OT-871,40,377000,Cash,44.0,Completed,"Safe packaging, not damaged"
TX_0000004233,CUST0512,2025-08-11,AA-067,16,133000,Cash,13.0,Completed,
TX_0000000629,CUST0078,2025-02-20,FY-030,25,375000,Cash,46.0,Refunded,
TX_0000004431,CUST0536,2025-01-03,PD-627,34,454000,E-wallet,12.0,Completed,Poor quality for this price
TX_0000003854,CUST0461,2024-11-27,OT-546,30,171000,Cash,30.0,Completed,Bit overpriced but quality is okay
TX_0000000391,CUST0052,2025-06-08,OH-780,19,389000,Cash,,Completed,"Item as ordered, safe packaging"
TX_0000004346,CUST0523,2025-09-17,CV-297,26,389000,Credit Card,30.0,Pending,
TX_0000007984,CUST0969,2025-09-21,FO-092,23,436000,Bank Transfer,11.0,Completed,
TX_0000005914,CUST0715,2024-11-12,RV-757,19,177000,Cash,43.0,Completed,"Cheap price, decent quality"
TX_0000003991,CUST0477,2025-09-13,SU-741,29,346000,Bank Transfer,22.0,Cancelled,
TX_0000000401,CUST0053,2025-09-14,AQ-072,1,116000,Cash,15.0,Completed,"Thick bubble wrap packaging, safe"
TX_0000004807,CUST0579,2024-10-29,ZF-439,30,320000,E-wallet,23.0,Completed,"Premium quality, very satisfied"
TX_0000005136,CUST0621,2024-12-19,AX-079,40,1839000,Credit Card,29.0,Completed,
TX_0000006628,CUST0801,2025-01-09,EJ-592,10,382000,E-wallet,49.0,Completed,Product matches description
TX_0000003360,CUST0407,2025-03-28,WO-638,38,137000,Debit Card,,Completed,
TX_0000000047,CUST0006,2025-06-07,XH-784,37,500000,Cash,10.0,Cancelled,
TX_0000005658,CUST0687,2025-05-04,ZE-791,29,331000,Debit Card,36.0,Completed,
TX_0000007861,CUST0957,2024-11-17,FZ-061,32,231000,Cash,3.0,Refunded,
TX_0000008077,CUST0983,2025-03-08,UE-465,37,131000,Debit Card,43.0,Completed,
TX_0000003643,CUST0738,2024-11-23,XI-714,24,344000,E-wallet,5.0,Completed,Price matches quality
TX_0000003727,CUST0447,2025-02-26,ZK-472,34,370000,Cash,19.0,Refunded,
TX_0000007508,CUST0909,2024-11-17,ZN-583,24,239000,Debit Card,22.0,Completed,
TX_0000005209,CUST0628,2024-11-11,TA-542,28,465000,Debit Card,41.0,Completed,
TX_0000005320,CUST0646,2025-02-18,QB-241,20,255000,Cash,50.0,Completed,"Amazing product, exceeds expectations"
TX_0000007950,CUST0966,2025-02-09,RB-626,18,118000,E-wallet,32.0,Completed,"Competitive price, decent quality"
TX_0000002422,CUST0297,2025-01-24,IP-868,18,880000,Credit Card,,Completed,"Packaging not neat, but item is okay"
TX_0000005605,CUST0681,2025-09-07,QX-121,20,433000,Cash,,Completed,
TX_0000001751,CUST0215,2025-02-18,RJ-842,40,424000,Debit Card,32.0,Completed,"Product matches photo, good quality"
TX_0000007920,CUST0962,2025-09-16,OO-679,17,487000,Cash,34.0,Completed,
TX_0000006716,CUST0812,2025-07-02,ZP-428,33,460000,Credit Card,18.0,Refunded,"Honest seller, item as described"
TX_0000004063,CUST0489,2025-06-02,VI-907,27,322000,Debit Card,38.0,Completed,
TX_0000007760,CUST0944,2025-03-09,YP-864,15,243000,Bank Transfer,,Cancelled,
TX_0000000339,CUST0044,2025-03-14,ZE-658,5,445000,Bank Transfer,3.0,Completed,
TX_0000000216,CUST0028,2025-02-17,RN-153,15,332000,E-wallet,33.0,Completed,"Fast shipping, neat packaging"
TX_0000003664,CUST0438,2024-10-23,BW-579,33,368000,Cash,14.0,Completed,"Item matches picture, very satisfied"
TX_0000001342,CUST0166,2025-07-14,DH-921,6,474000,Cash,32.0,Completed,
TX_0000007501,CUST0909,2025-08-24,OW-415,21,405000,Credit Card,46.0,Completed,Poor quality for this price
TX_0000007931,CUST0964,2024-11-27,OM-291,37,385000,Credit Card,11.0,Completed,
TX_0000003895,CUST0465,2025-03-01,IY-359,20,238000,Debit Card,42.0,Completed,
TX_0000003641,CUST0738,2025-04-04,LT-043,20,181000,Debit Card,44.0,Completed,
TX_0000000330,CUST0043,2025-08-31,IQ-479,34,286000,Credit Card,19.0,Completed,"Quality item, packaging OK"
TX_0000006455,CUST0781,2024-10-14,GH-597,20,398000,E-wallet,3.0,Pending,A bit overpriced in my opinion
TX_0000003005,CUST0368,2024-04-27,GY-719,34,196000,Bank Transfer,10.0,Refunded,
TX_0000007829,CUST0952,2025-01-06,QZ-585,36,224000,Bank Transfer,5.0,Cancelled,Responsive and helpful seller
TX_0000003116,CUST0381,2025-02-13,RV-438,19,242000,Debit Card,31.0,Completed,
TX_0000007923,CUST0962,2025-09-18,RJ-564,12,188000,Bank Transfer,8.0,Completed,
TX_0000002323,CUST0285,2024-12-07,RL-502,23,438000,Credit Card,2.0,Completed,
TX_0000004198,CUST0508,2025-06-12,ZZ-777,25,362000,Credit Card,28.0,Completed,A bit expensive but satisfied with result
TX_0000003550,CUST0428,2024-12-22,HI-017,39,491000,Bank Transfer,34.0,Completed,
TX_0000001459,CUST0185,2025-01-28,MQ-828,14,458000,E-wallet,47.0,Completed,
TX_0000000172,CUST0514,2025-03-13,VX-023,25,328000,Cash,27.0,Pending,
TX_0000004204,CUST0509,2024-10-18,MF-986,26,251000,Debit Card,,Cancelled,
TX_0000006865,CUST0833,2024-03-23,TI-282,18,397000,Bank Transfer,15.0,Completed,Won't buy here again
TX_0000003570,CUST0430,2024-12-02,EN-250,10,350000,Cash,,Pending,
TX_0000004227,CUST0512,2025-06-02,YT-080,25,315000,Debit Card,39.0,Completed,Quality below expectations
TX_0000005159,CUST0624,2025-01-11,JB-613,35,455000,Debit Card,27.0,Completed,
TX_0000006690,CUST0810,2024-12-15,AF-163,18,210000,Cash,7.0,Cancelled,Item arrived in perfect condition
TX_0000006186,CUST0748,2025-01-29,HR-855,22,203000,Bank Transfer,6.0,Completed,
TX_0000006755,CUST0819,2024-12-31,XV-444,37,159000,Cash,25.0,Completed,
TX_0000000939,CUST0119,2025-02-20,MK-079,20,121000,Bank Transfer,24.0,Refunded,
TX_0000000061,CUST0008,2025-06-13,YC-849,24,243000,Credit Card,7.0,Completed,"Quality is okay, affordable price"
TX_0000001241,CUST0155,2025-03-23,JJ-402,12,477000,Credit Card,31.0,Completed,
TX_0000005761,CUST0696,2025-03-17,TL-719,37,490000,E-wallet,26.0,Completed,"Super fast shipping, thanks"
TX_0000005137,CUST0621,2024-11-14,KP-410,30,391000,Debit Card,23.0,Completed,
TX_0000006850,CUST0832,2025-01-28,WI-064,39,103000,Bank Transfer,5.0,Pending,"Fast shipping, neat packaging"
TX_0000002121,CUST0259,2024-12-22,VA-180,25,335000,Bank Transfer,45.0,Cancelled,Shipping a bit slow but good item
TX_0000001525,CUST0191,2025-08-19,SX-314,34,235000,Debit Card,1.0,Completed,
TX_0000000154,CUST0019,2025-01-09,WN-599,24,490000,Bank Transfer,29.0,Completed,"Product not original, very disappointed"
TX_0000006345,CUST0768,2025-07-30,KP-698,15,469000,Credit Card,,Completed,
TX_0000000482,CUST0063,2025-07-31,ON-998,24,195000,Bank Transfer,40.0,Completed,
TX_0000006123,CUST0739,2024-12-22,RA-778,21,367000,Credit Card,6.0,Completed,
TX_0000004461,CUST0540,2024-10-07,IL-492,17,305000,Bank Transfer,43.0,Completed,
TX_0000003921,CUST0467,2025-03-25,QN-629,21,435000,Debit Card,1.0,Completed,"Great product, will order again"
TX_0000001763,CUST0216,2024-12-05,CX-582,1,482000,Credit Card,45.0,Completed,"Quality item, packaging OK"
TX_0000000751,CUST0094,2025-05-17,CQ-381,13,450000,Debit Card,42.0,Cancelled,
TX_0000001786,CUST0220,2025-01-15,ZN-535,26,418000,Cash,32.0,Completed,
TX_0000007314,CUST0888,2024-10-14,AE-974,29,1776000,Cash,44.0,Completed,
TX_0000006213,CUST0751,2024-09-02,WA-505,32,55000,Credit Card,21.0,Completed,
TX_0000004502,CUST0543,2024-12-01,DL-634,21,427000,Debit Card,12.0,Completed,
TX_0000004854,CUST0584,2025-03-22,OX-044,32,493000,Debit Card,29.0,Refunded,"Packaging not neat, but item is okay"
TX_0000002712,CUST0329,2024-03-21,ZC-796,8,294000,Cash,29.0,Completed,
TX_0000006630,CUST0801,2024-11-19,GA-158,23,250000,E-wallet,30.0,Completed,"Cheap price, decent quality"
TX_0000004194,CUST0508,2025-02-22,LX-268,20,480000,Bank Transfer,,Completed,"Quality matches the price, decent enough"
TX_0000001334,CUST0166,2025-04-12,JB-141,5,257000,Bank Transfer,,Refunded,
TX_0000007302,CUST0886,2024-10-15,LR-715,20,440000,Bank Transfer,45.0,Completed,
TX_0000002855,CUST0349,2025-03-26,IV-751,31,496000,Bank Transfer,42.0,Completed,"Original item, fast shipping"
TX_0000000187,CUST0023,2024-10-29,OB-152,30,307000,Credit Card,37.0,Completed,
TX_0000001137,CUST0140,2025-08-15,EW-624,3,194000,Cash,9.0,Completed,
TX_0000002059,CUST0253,2024-07-07,KX-404,39,224000,Credit Card,28.0,Pending,
TX_0000006873,CUST0835,2025-06-21,DR-990,10,209000,Cash,,Completed,"Original item, fast shipping"
TX_0000006867,CUST0834,2025-09-23,NQ-436,22,472000,Credit Card,45.0,Completed,
TX_0000000149,CUST0017,2024-11-11,JS-695,16,467000,Debit Card,48.0,Completed,
TX_0000004125,CUST0500,2025-03-20,MP-023,23,332000,Bank Transfer,,Completed,Quality below expectations
TX_0000004890,CUST0589,2025-07-08,AE-343,24,107000,Bank Transfer,7.0,Completed,Bit overpriced but quality is okay
TX_0000006642,CUST0803,2025-08-29,SP-372,24,369000,Bank Transfer,,Completed,
TX_0000003364,CUST0407,2025-07-23,BZ-241,31,434000,Debit Card,44.0,Completed,"Poor product, requesting refund"
TX_0000004789,CUST0576,2024-03-25,RO-350,26,474000,Bank Transfer,44.0,Refunded,"Item damaged upon arrival, disappointed"
TX_0000002867,CUST0351,2025-09-23,GH-822,2,118000,Cash,39.0,Cancelled,"Thick bubble wrap packaging, safe"
TX_0000003777,CUST0452,2024-09-30,DM-448,24,239000,Debit Card,10.0,Refunded,"Seller communicative, item is good"
TX_0000001387,CUST0173,2025-08-01,MF-202,23,447000,Cash,26.0,Refunded,Product matches description
TX_0000005942,CUST0717,2025-02-15,ZU-900,19,152000,Credit Card,50.0,Cancelled,"Poor product, requesting refund"
TX_0000007749,CUST0942,2025-09-23,IO-692,27,141000,Debit Card,29.0,Completed,
TX_0000006781,CUST0822,2025-02-09,WC-930,5,494000,Credit Card,26.0,Completed,
TX_0000005696,CUST0691,2024-08-10,WR-058,40,199000,Credit Card,25.0,Completed,
TX_0000003630,CUST0434,2025-01-28,OZ-998,20,344000,Credit Card,8.0,Completed,"Quality product, attractive packaging"
TX_0000007377,CUST0895,2024-10-31,YF-844,16,398000,Debit Card,19.0,Completed,
TX_0000004798,CUST0578,2025-09-13,JT-259,22,188000,Credit Card,1.0,Completed,Item arrived safely
TX_0000003029,CUST0371,2024-11-21,AI-424,18,89000,Bank Transfer,45.0,Completed,
TX_0000002970,CUST0364,2025-06-11,AN-962,18,452000,Credit Card,34.0,Completed,"Super fast shipping, thanks"
TX_0000007129,CUST0865,2025-08-09,EY-208,14,364000,Debit Card,50.0,Completed,"Item damaged upon arrival, disappointed"
TX_0000001709,CUST0212,2024-11-28,ZW-637,15,255000,E-wallet,24.0,Completed,
TX_0000002954,CUST0362,2025-07-15,JX-067,3,181000,Credit Card,14.0,Completed,
TX_0000000455,CUST0060,2024-12-11,ZG-544,23,404000,Credit Card,32.0,Completed,"Original item, fast shipping"
TX_0000006137,CUST0742,2024-10-29,NM-823,17,498000,Bank Transfer,2.0,Completed,
TX_0000006854,CUST0832,2024-10-09,JI-231,32,352000,Credit Card,7.0,Completed,
TX_0000006412,CUST0776,2024-12-10,NX-018,6,459000,Bank Transfer,10.0,Completed,
TX_0000000610,CUST0075,2024-11-15,AJ-951,21,425000,Debit Card,32.0,Completed,
TX_0000004264,CUST0516,2024-11-08,PZ-787,30,118000,Credit Card,,Completed,
TX_0000004827,CUST0582,2024-10-24,NC-034,30,168000,E-wallet,26.0,Completed,Expensive price but worth it
TX_0000007058,CUST0857,2025-01-24,OI-023,21,241000,E-wallet,41.0,Refunded,
TX_0000002075,CUST0254,2024-12-24,GZ-734,37,397000,E-wallet,8.0,Completed,
TX_0000004053,CUST0488,2024-07-13,WT-028,19,101000,Bank Transfer,37.0,Completed,"Standard quality, reasonable price"
TX_0000006667,CUST0806,2025-02-02,KY-696,7,179000,Bank Transfer,33.0,Cancelled,Slightly disappointed with the finishing
TX_0000001623,CUST0203,2024-08-09,YE-817,35,274000,Debit Card,9.0,Completed,
TX_0000004684,CUST0562,2025-09-13,YQ-626,25,189000,E-wallet,17.0,Completed,
TX_0000005498,CUST0667,2025-01-29,ND-604,24,490000,Debit Card,17.0,Completed,"Great product, will order again"
TX_0000005797,CUST0700,2024-11-23,YJ-182,7,124000,Cash,15.0,Completed,"Quality item, packaging OK"
TX_0000007436,CUST0900,2025-02-02,ND-544,22,96000,E-wallet,40.0,Completed,"Quality is okay, affordable price"
TX_0000000041,CUST0006,2025-07-11,VG-904,29,131000,E-wallet,,Completed,
TX_0000005476,CUST0664,2025-02-17,AY-367,23,413000,E-wallet,7.0,Refunded,
TX_0000002090,CUST0256,2025-02-02,SJ-665,20,600,Debit Card,7.0,Refunded,
TX_0000003925,CUST0468,2024-09-08,IY-076,17,254000,Credit Card,6.0,Completed,"Honest seller, item as described"
TX_0000002176,CUST0267,2025-03-10,GW-371,24,391000,Debit Card,7.0,Completed,
TX_0000000075,CUST0011,2025-03-02,RK-257,33,299000,Cash,49.0,Completed,Bit disappointing from the photo
TX_0000006727,CUST0815,2024-10-31,UE-310,25,449000,Debit Card,42.0,Completed,
TX_0000008089,CUST0984,2025-02-11,FJ-941,2,312000,Bank Transfer,10.0,Completed,
TX_0000002658,CUST0323,2025-05-01,OE-610,21,135000,Cash,19.0,Completed,"Poor product, requesting refund"
TX_0000003181,CUST0387,2025-06-04,YO-103,21,192000,Credit Card,41.0,Completed,"Quality product, satisfying service"
TX_0000002077,CUST0255,2025-02-04,NR-217,10,261000,Cash,3.0,Cancelled,Price worth it for the quality
TX_0000000442,CUST0058,2024-10-21,RJ-065,6,262000,Cash,27.0,Completed,
TX_0000002052,CUST0252,2024-12-05,GV-804,16,122000,Bank Transfer,15.0,Completed,
TX_0000002542,CUST0312,2025-01-31,FI-980,24,191000,Bank Transfer,44.0,Completed,"Amazing product, highly recommended"
TX_0000001302,CUST0163,2025-04-28,ZA-082,28,464000,Bank Transfer,23.0,Completed,
TX_0000007542,CUST0912,2025-08-18,FC-645,4,400000,Bank Transfer,17.0,Cancelled,
TX_0000003431,CUST0414,2025-08-26,QS-359,39,168000,Debit Card,18.0,Completed,Price worth it for the quality
TX_0000001305,CUST0163,2025-02-26,TQ-279,29,108000,E-wallet,11.0,Completed,
TX_0000000237,CUST0031,2025-04-18,SG-823,2,419000,E-wallet,4.0,Completed,
TX_0000006833,CUST0829,2024-11-10,DI-856,38,490000,E-wallet,9.0,Completed,"100% original item, recommended"
TX_0000002600,CUST0317,2024-10-14,AO-598,16,170000,Bank Transfer,43.0,Completed,"Premium quality product, excellent"
TX_0000004617,CUST0555,2025-01-21,WX-967,9,197000,Bank Transfer,2.0,Completed,"Item damaged upon arrival, disappointed"
TX_0000002574,CUST0315,2024-10-23,VH-762,24,296000,Cash,45.0,Completed,
TX_0000003281,CUST0397,2024-12-17,MS-596,15,337000,Cash,11.0,Refunded,
TX_0000003187,CUST0387,2025-02-06,RN-539,22,293000,Bank Transfer,23.0,Completed,
TX_0000003954,CUST0473,2024-10-14,OB-909,24,194000,E-wallet,37.0,Completed,
TX_0000002769,CUST0336,2024-12-22,NS-290,28,330000,Bank Transfer,37.0,Completed,"Professional seller, highly recommended"
TX_0000004832,CUST0582,2024-11-02,NC-472,25,288000,Bank Transfer,,Cancelled,
TX_0000004224,CUST0511,2024-12-23,HN-562,12,440000,Debit Card,4.0,Completed,
TX_0000002107,CUST0258,2025-07-13,FF-675,40,499000,E-wallet,29.0,Completed,"Premium quality product, excellent"
TX_0000002680,CUST0326,2024-12-11,JZ-257,11,107000,Credit Card,7.0,Cancelled,"Poor product, requesting refund"
TX_0000002762,CUST0334,2025-02-04,KZ-668,2,61000,E-wallet,2.0,Completed,"Slow shipping, ordinary item"
TX_0000004689,CUST0562,2025-05-27,LL-624,29,112000,E-wallet,0.0,Completed,
TX_0000005400,CUST0656,2025-06-26,VE-236,40,443000,Credit Card,47.0,Completed,"Item as ordered, safe packaging"
TX_0000001388,CUST0173,2025-09-09,CA-166,34,88000,Debit Card,47.0,Cancelled,"Super fast shipping, thanks"
TX_0000007699,CUST0936,2024-08-23,CN-433,36,492000,Bank Transfer,40.0,Refunded,
TX_0000007423,CUST0899,2024-10-23,OH-279,24,250000,E-wallet,13.0,Completed,"Item matches picture, very satisfied"
TX_0000006595,CUST0797,2025-06-15,MY-271,37,211000,E-wallet,43.0,Completed,Item arrived faster than expected
TX_0000007054,CUST0857,2024-10-04,HY-580,39,232000,Bank Transfer,22.0,Completed,
TX_0000007906,CUST0961,2025-04-21,GN-463,17,306000,Credit Card,48.0,Completed,Friendly and professional service
TX_0000005001,CUST0605,2025-01-30,RZ-521,15,299000,Cash,35.0,Completed,Product matches description
TX_0000005854,CUST0706,2025-03-04,SP-018,24,207000,Cash,3.0,Completed,
TX_0000001280,CUST0158,2025-08-08,XZ-786,32,330000,Cash,7.0,Refunded,
TX_0000007320,CUST0888,2024-12-25,FI-398,28,121000,Credit Card,3.0,Completed,
TX_0000008032,CUST0977,2025-02-13,DC-368,40,367000,Bank Transfer,13.0,Completed,
TX_0000006405,CUST0775,2025-01-16,RO-842,16,170000,Cash,15.0,Completed,
TX_0000001556,CUST0195,2024-07-19,ER-137,7,180000,Debit Card,15.0,Completed,
TX_0000007417,CUST0899,2024-11-23,YI-452,16,295000,Bank Transfer,16.0,Completed,"Amazing product, exceeds expectations"
TX_0000003191,CUST0387,2024-11-21,KO-645,11,118000,Debit Card,8.0,Cancelled,"Thick bubble wrap packaging, safe"
TX_0000004567,CUST0551,2024-09-26,ZB-121,30,123000,Cash,35.0,Completed,
TX_0000004803,CUST0578,2025-09-14,SP-782,12,442000,Debit Card,29.0,Completed,
TX_0000007694,CUST0934,2025-02-17,RS-186,15,85000,Bank Transfer,49.0,Cancelled,
TX_0000004842,CUST0583,2024-11-17,XY-925,24,251000,Cash,27.0,Cancelled,"Seller communicative, item is good"
TX_0000003595,CUST0432,2025-08-28,DU-268,39,444000,Credit Card,2.0,Completed,"Professional seller, highly recommended"
TX_0000006036,CUST0729,2025-01-27,FC-696,13,495000,Bank Transfer,44.0,Completed,"Cheap price, decent quality"
TX_0000001921,CUST0234,2024-10-27,OY-204,34,173000,Credit Card,45.0,Completed,
TX_0000000514,CUST0067,2025-01-02,XX-453,9,202000,E-wallet,23.0,Refunded,"Great product, will order again"
TX_0000004178,CUST0506,2025-03-13,CG-843,32,482000,Cash,30.0,Completed,
TX_0000001309,CUST0163,2024-10-26,UQ-668,16,207000,Debit Card,26.0,Completed,
TX_0000005668,CUST0689,2025-06-05,KS-906,20,227000,E-wallet,24.0,Completed,Slightly defective but still usable
TX_0000000915,CUST0115,2024-10-07,FU-015,18,431000,Credit Card,36.0,Completed,Bit disappointing from the photo
TX_0000003453,CUST0416,2025-09-13,AK-043,15,189000,Bank Transfer,50.0,Completed,"Slow shipping, ordinary item"
TX_0000003696,CUST0442,2025-04-26,YS-166,19,214000,Bank Transfer,41.0,Cancelled,
TX_0000004243,CUST0514,2025-03-06,QK-706,38,179000,E-wallet,38.0,Completed,"Product not original, very disappointed"
TX_0000003157,CUST0383,2025-05-24,WF-943,14,373000,Bank Transfer,0.0,Completed,
TX_0000002199,CUST0269,2025-03-17,IN-638,23,71000,Cash,8.0,Completed,Doesn't meet expectations
TX_0000000775,CUST0097,2025-01-20,HB-299,24,420000,E-wallet,36.0,Completed,Price matches quality
TX_0000004426,CUST0535,2025-02-04,ZX-811,19,290000,Debit Card,44.0,Refunded,"Defective item, please replace"
TX_0000006151,CUST0743,2024-10-05,RM-103,6,48000,Cash,30.0,Completed,
TX_0000006098,CUST0737,2025-03-23,TK-160,21,422000,Bank Transfer,26.0,Completed,
TX_0000000944,CUST0119,2024-12-05,YN-572,25,157000,Debit Card,7.0,Cancelled,"Good quality, competitive price"
TX_0000000823,CUST0104,2025-09-22,PI-744,17,79000,Credit Card,41.0,Completed,
TX_0000005006,CUST0605,2025-02-11,AA-218,20,300000,Bank Transfer,50.0,Completed,Size doesn't match expectations
TX_0000004278,CUST0516,2024-11-17,VE-549,17,354000,E-wallet,49.0,Completed,Doesn't meet expectations
TX_0000000165,CUST0020,2025-03-12,NE-006,34,434000,Debit Card,50.0,Completed,
TX_0000005620,CUST0682,2025-06-11,UW-479,23,374000,E-wallet,10.0,Completed,
TX_0000004548,CUST0548,2024-04-30,LX-020,25,28000,E-wallet,10.0,Completed,
TX_0000003984,CUST0477,2025-09-03,MI-879,34,184000,Bank Transfer,6.0,Completed,
TX_0000002539,CUST0312,2024-11-25,LN-598,20,100000,Cash,27.0,Completed,
TX_0000007817,CUST0951,2024-10-20,IE-820,31,253000,Cash,27.0,Completed,Size doesn't match expectations
TX_0000001312,CUST0164,2025-07-14,JI-925,33,382000,Debit Card,38.0,Completed,Very satisfied with this purchase
TX_0000005208,CUST0628,2025-01-18,MG-253,20,139000,Cash,33.0,Completed,Original and quality item
TX_0000007459,CUST0904,2025-02-22,HM-889,27,361000,Bank Transfer,1.0,Completed,
TX_0000005384,CUST0655,2025-02-24,CR-289,9,155000,Bank Transfer,,Completed,"Defective item, please replace"
TX_0000006835,CUST0829,2024-12-30,FF-616,38,386000,E-wallet,11.0,Completed,
TX_0000007608,CUST0924,2025-09-22,IA-071,23,227000,E-wallet,48.0,Refunded,
TX_0000003301,CUST0399,2025-07-29,JN-339,30,382000,Debit Card,37.0,Completed,
TX_0000003311,CUST0401,2024-10-29,RK-564,19,149000,Cash,33.0,Completed,
TX_0000000328,CUST0043,2025-03-21,NI-925,32,350000,E-wallet,41.0,Completed,
TX_0000005887,CUST0711,2025-09-12,PO-880,32,499000,Debit Card,32.0,Completed,
TX_0000002491,CUST0306,2024-12-30,DE-539,40,334000,Bank Transfer,37.0,Completed,
TX_0000007716,CUST0939,2025-07-29,MG-085,25,210000,Credit Card,40.0,Completed,"100% original item, recommended"
TX_0000006104,CUST0737,2024-11-15,OB-569,6,299000,Bank Transfer,39.0,Completed,"Professional seller, highly recommended"
TX_0000005955,CUST0720,2025-09-18,ZD-057,22,412000,Bank Transfer,10.0,Completed,"100% original item, recommended"
TX_0000007746,CUST0942,2025-08-09,NM-146,21,497000,Credit Card,45.0,Completed,"Premium quality product, excellent"
TX_0000004409,CUST0533,2025-02-28,IO-607,21,416000,Debit Card,7.0,Completed,"Cheap price, decent quality"
TX_0000000833,CUST0105,2025-09-20,AO-240,17,105000,Debit Card,10.0,Completed,"Item as ordered, safe packaging"
TX_0000003080,CUST0376,2024-10-31,VD-605,18,461000,Debit Card,31.0,Completed,Good product for this price range
TX_0000003463,CUST0417,2024-10-12,JZ-497,19,42000,E-wallet,14.0,Completed,"Responsive seller, good problem solving"
TX_0000005298,CUST0642,2025-02-16,LN-758,40,370000,Cash,24.0,Completed,
TX_0000007188,CUST0872,2024-11-25,ZO-013,11,266000,Bank Transfer,31.0,Refunded,
TX_0000000055,CUST0007,2024-11-19,SF-340,18,189000,Cash,24.0,Completed,"Premium quality product, excellent"
TX_0000006231,CUST0755,2025-08-16,RJ-021,16,434000,Bank Transfer,33.0,Completed,
TX_0000004065,CUST0490,2025-01-08,PN-321,31,269000,E-wallet,9.0,Completed,
TX_0000003452,CUST0416,2025-09-19,DX-424,21,190000,Bank Transfer,10.0,Completed,Slightly disappointed with the finishing
TX_0000006306,CUST0765,2025-07-23,KP-192,17,1590000,Cash,45.0,Completed,"Quality matches the price, decent enough"
TX_0000001902,CUST0232,2025-03-14,KY-615,25,165000,Debit Card,,Completed,"Slow shipping, ordinary item"
TX_0000001482,CUST0188,2025-09-14,VN-339,10,475000,Bank Transfer,32.0,Completed,
TX_0000004874,CUST0587,2025-06-28,VJ-645,19,270000,Credit Card,28.0,Completed,Disappointed with item quality
TX_0000004896,CUST0590,2024-10-08,UY-964,31,498000,Debit Card,13.0,Completed,"Quality product, satisfying service"
TX_0000004151,CUST0503,2025-02-21,DO-942,16,130000,Credit Card,0.0,Completed,
TX_0000003336,CUST0405,2025-03-23,NG-119,35,395000,E-wallet,19.0,Cancelled,
TX_0000006017,CUST0728,2024-10-07,IJ-278,37,500000,Cash,21.0,Completed,"Good quality, competitive price"
TX_0000004927,CUST0595,2025-06-28,ER-589,36,904000,Debit Card,17.0,Completed,
